,time,FIPS,predicted
678,7,34035,629.5364760855423
679,8,34035,672.2297478544937
680,9,34035,716.7358185989124
681,10,34035,763.0437403183274
682,11,34035,811.1351544338715
683,12,34035,860.9841056181166
684,13,34035,912.55690711691
685,14,34035,965.8120607929596
686,15,34035,1020.7002346060542
687,16,34035,1077.1642996750459
688,17,34035,1135.1394284489668
689,18,34035,1194.553254856803
690,19,34035,1255.3260966164255
691,20,34035,1317.3712391726172
692,21,34035,1380.5952800124048
693,22,34035,1444.8985313837484
694,23,34035,1510.1754787321233
695,24,34035,1576.3152914797417
696,25,34035,1643.202382115066
697,26,34035,1710.7170089464328
698,27,34035,1778.735917313065
699,28,34035,1847.1330135487399
700,29,34035,1915.780065566162
701,30,34035,1984.5474235808827
702,31,34035,2053.304754228211
703,32,34035,2121.9217811495632
704,33,34035,2190.2690250390056
705,34,34035,2258.2185361479355
706,35,34035,2325.6446123456476
707,36,34035,2392.424496024405
708,37,34035,2458.439043416213
709,38,34035,2523.5733602501364
710,39,34035,2587.7173981175824
711,40,34035,2650.766506421169
712,41,34035,2712.6219353521574
713,42,34035,2773.1912859625795
714,43,34035,2832.3889040610097
715,44,34035,2890.1362153547816
716,45,34035,2946.361999975334
717,46,34035,3001.0026052461526
718,47,34035,3054.0020962735075
719,48,34035,3105.3123446480768
720,49,34035,3154.8930562303844
721,50,34035,3202.7117396452363
722,51,34035,3248.7436177211866
723,52,34035,3292.9714846728193
724,53,34035,3335.385512329507
725,54,34035,3375.9830091588174
726,55,34035,3414.7681362115554
727,56,34035,3451.751584425516
728,1,34037,116.3234651100365
729,2,34037,124.00008730531916
730,3,34037,132.0211154068783
731,4,34037,140.38939441700344
732,5,34037,149.1068252240588
733,6,34037,158.17431572805216
734,7,34037,167.5917360240861
735,8,34037,177.35787815341334
736,9,34037,187.47042091025733
737,10,34037,197.9259001649271
738,11,34037,208.71968513013482
739,12,34037,219.8459609580203
740,13,34037,231.29771801047164
741,14,34037,243.0667480952628
742,15,34037,255.14364790576116
743,16,34037,267.5178298430039
744,17,34037,280.177540336407
745,18,34037,293.10988571391334
746,19,34037,306.3008656047256
747,20,34037,319.7354137886781
748,21,34037,333.39744633658364
749,22,34037,347.26991681638276
750,23,34037,361.3348782714647
751,24,34037,375.57355161098366
752,25,34037,389.9663999881837
753,26,34037,404.49320868250146
754,27,34037,419.133169945302
755,28,34037,433.86497221826187
756,29,34037,448.6668930883021
757,30,34037,463.5168953041993
758,31,34037,478.3927251480793
759,32,34037,493.2720124303489
760,33,34037,508.13237135958667
761,34,34037,522.9515015297138
762,35,34037,537.7072882655361
763,36,34037,552.3779015744894
764,37,34037,566.9418929670646
765,38,34037,581.3782894307061
766,39,34037,595.6666838717077
767,40,34037,609.7873213763314
768,41,34037,623.7211806855954
769,42,34037,637.4500503273138
770,43,34037,650.9565989033974
771,44,34037,664.2244390894102
772,45,34037,677.238184966171
773,46,34037,689.983502368982
