,time,FIPS,predicted
469,22,34025,1635.8096394095116
470,23,34025,1805.7668681354348
471,24,34025,1982.7180915069396
472,25,34025,2165.5965966562685
473,26,34025,2353.2113219847924
474,27,34025,2544.2698140687057
475,28,34025,2737.40479225726
476,29,34025,2931.203416264467
477,30,34025,3124.2382157004868
478,31,34025,3315.0985558217862
479,32,34025,3502.421486331731
480,33,34025,3684.9208516376298
481,34,34025,3861.4136294937425
482,35,34025,4030.8426046513046
483,36,34025,4192.29466596676
484,37,34025,4345.014227821965
485,38,34025,4488.4115064788775
486,39,34025,4622.065615279901
487,40,34025,4745.722665941089
488,41,34025,4859.289264410968
489,42,34025,4962.821958830818
490,43,34025,5056.513326668302
491,44,34025,5140.675473765531
492,45,34025,5215.721758608626
493,46,34025,5282.14755229085
494,47,34025,5340.51080266921
495,48,34025,5391.413096393019
496,49,34025,5435.481812485011
497,50,34025,5473.353844361144
498,51,34025,5505.661242016213
499,52,34025,5533.019000479443
500,53,34025,5556.015101456621
501,54,34025,5575.202807885933
502,55,34025,5591.095119980961
503,56,34025,5604.16122867868
504,1,34027,33.94102244408662
505,2,34027,43.437068917013555
506,3,34027,55.18608917990727
507,4,34027,69.6060938458749
508,5,34027,87.16243761164688
509,6,34027,108.36594366728305
510,7,34027,133.76901389974725
511,8,34027,163.95946952699003
512,9,34027,199.55193350673127
513,10,34027,241.1766577877143
514,11,34027,289.4658137402476
515,12,34027,345.0373993238082
516,13,34027,408.4770659195489
517,14,34027,480.3183233705368
518,15,34027,561.0217339520781
519,16,34027,650.953843827128
520,17,34027,750.3667126303384
521,18,34027,859.3789771836878
522,19,34027,977.9594143863263
523,20,34027,1105.9139438226284
524,21,34027,1242.8769286229565
525,22,34027,1388.3074935361153
526,23,34027,1541.4913862733486
527,24,34027,1701.5486705243488
528,25,34027,1867.4472691439123
529,26,34027,2038.0220895843618
530,27,34027,2211.999178538909
531,28,34027,2388.024087573674
532,29,34027,2564.6934041689806
533,30,34027,2740.5882287984455
534,31,34027,2914.308270681847
535,32,34027,3084.5052003393725
536,33,34027,3249.9139385188178
537,34,34027,3409.380675500161
538,35,34027,3561.886594066702
539,36,34027,3706.566500963891
540,37,34027,3842.721839453004
541,38,34027,3969.827841572429
542,39,34027,4087.5348643460184
543,40,34027,4195.6642217320195
544,41,34027,4294.199058120084
545,42,34027,4383.270997477584
546,43,34027,4463.143436644185
547,44,34027,4534.192427934494
548,45,34027,4596.886115568439
549,46,34027,4651.763656810392
550,47,34027,4699.414479536139
551,48,34027,4740.458613021917
552,49,34027,4775.528689124936
553,50,34027,4805.254058088444
554,51,34027,4830.247307782937
555,52,34027,4851.093326825352
556,53,34027,4868.340918421326
557,54,34027,4882.49685855299
558,55,34027,4894.022202678621
559,56,34027,4903.330580706386
560,1,34029,67.92078913358881
561,2,34029,83.46020073606671
562,3,34029,101.97616151587816
563,4,34029,123.90019454906107
564,5,34029,149.6964789961831
565,6,34029,179.85821819670846
566,7,34029,214.90257696541212
567,8,34029,255.36411333640652
568,9,34029,301.78667859083754
569,10,34029,354.7138172444926
570,11,34029,414.6777641340954
571,12,34029,482.1872064813977
572,13,34029,557.7140518174979
573,14,34029,641.6795143341619
574,15,34029,734.4398986048262
575,16,34029,836.2725164992673
576,17,34029,947.3622163722617
577,18,34029,1067.789029442241
578,19,34029,1197.5174435169336
579,20,34029,1336.3877965892727
580,21,34029,1484.1102411688714
581,22,34029,1640.2616646895879
582,23,34029,1804.2858635059763
583,24,34029,1975.4971608376968
584,25,34029,2153.087536838306
585,26,34029,2336.137207177837
586,27,34029,2523.628451405735
587,28,34029,2714.462360655942
588,29,34029,2907.478052800049
589,30,34029,3101.4737984237154
590,31,34029,3295.2294186975428
591,32,34029,3487.529260884232
592,33,34029,3677.1850319573196
593,34,34029,3863.057777021043
594,35,34029,4044.0783265667305
595,36,34029,4219.265602986161
596,37,34029,4387.742268493742
597,38,34029,4548.747308644835
598,39,34029,4701.64527192282
599,40,34029,4845.932019735445
600,41,34029,4981.236975760362
601,42,34029,5107.321992300502
602,43,34029,5224.077068176468
603,44,34029,5331.513252684598
604,45,34029,5429.753149490189
605,46,34029,5519.019490578211
606,47,34029,5599.622282543949
607,48,34029,5671.945035945861
608,49,34029,5736.430574781329
609,50,34029,5793.566890044892
610,51,34029,5843.873452240112
611,52,34029,5887.888336601949
612,53,34029,5926.156445830829
613,54,34029,5959.219042479449
614,55,34029,5987.604730620577
615,56,34029,6011.821957433739
616,1,34031,94.42053225766882
617,2,34031,116.0854243994996
618,3,34031,141.989217718678
619,4,34031,172.7859133931415
620,5,34031,209.19240229283673
621,6,34031,251.98684673220637
622,7,34031,302.00525982617773
623,8,34031,360.1360659942927
624,9,34031,427.31246247452384
625,10,34031,504.5024519574592
626,11,34031,592.6964805252385
627,12,34031,692.8926920962283
628,13,34031,806.0798988086265
629,14,34031,933.2184636246154
630,15,34031,1075.2193934574047
631,16,34031,1232.9220441151524
632,17,34031,1407.0709375088802
633,18,34031,1598.2922816777518
634,19,34031,1807.0708598984493
635,20,34031,2033.7280112842138
636,21,34031,2278.401457151152
637,22,34031,2541.027731159623
638,23,34031,2821.327944077852
639,24,34031,3118.797554603542
640,25,34031,3432.700726246065
641,26,34031,3762.0697287451408
642,27,34031,4105.709694522778
643,28,34031,4462.208871489435
644,29,34031,4829.954329817921
645,30,34031,5207.152889826508
646,31,34031,5591.856849351339
647,32,34031,5981.993910664996
648,33,34031,6375.400547602765
649,34,34031,6769.857920849842
650,35,34031,7163.129349889651
651,36,34031,7552.998288897052
652,37,34031,7937.305733969373
653,38,34031,8313.986011530857
654,39,34031,8681.099961385287
655,40,34031,9036.86462951696
656,41,34031,9379.678720264936
657,42,34031,9708.143218266847
658,43,34031,10021.076769769988
659,44,34031,10317.525602020236
660,45,34031,10596.76794973799
661,46,34031,10858.313140729564
662,47,34031,11101.895660751821
663,48,34031,11327.46466425962
664,49,34031,11535.169517457201
665,50,34031,11725.342049606828
666,51,34031,11898.476245996777
667,52,34031,12055.206141207826
668,53,34031,12196.282665792583
669,54,34031,12322.550166021
670,55,34031,12434.923258881714
671,56,34031,12534.364607793621
672,1,34035,26.65901092727053
673,2,34035,33.09030792121766
674,3,34035,40.838768402886295
675,4,34035,50.115279845854616
676,5,34035,61.15114416446782
677,6,34035,74.1972358331278
678,7,34035,89.52246244235288
679,8,34035,107.4114511623792
680,9,34035,128.1614024518373
681,10,34035,152.07807619117276
682,11,34035,179.47090497991078
683,12,34035,210.64726396266275
684,13,34035,245.905965175735
685,14,34035,285.5300855608962
686,15,34035,329.77927963062325
687,16,34035,378.8817681440386
688,17,34035,433.02623071948165
689,18,34035,492.3538606537141
690,19,34035,556.9508620070832
691,20,34035,626.8416801628151
692,21,34035,701.9832559017988
693,22,34035,782.2605784393087
694,23,34035,867.4837844236633
695,24,34035,957.3870079530374
696,25,34035,1051.6291323976952
697,26,34035,1149.7965301958357
698,27,34035,1251.4078045270803
699,28,34035,1355.9204701634392
700,29,34035,1462.739433579063
701,30,34035,1571.2270584949779
702,31,34035,1680.714536330602
703,32,34035,1790.5142251283332
704,33,34035,1899.9325784831267
705,34,34035,2008.2832601864382
706,35,34035,2114.9000321332114
707,36,34035,2219.1490130018287
708,37,34035,2320.439932738625
709,38,34035,2418.236051416241
710,39,34035,2512.0624681670674
711,40,34035,2601.5126134845327
712,41,34035,2686.2527925981794
713,42,34035,2766.0247249606546
714,43,34035,2840.6461012177306
715,44,34035,2910.009250673396
716,45,34035,2974.078075958231
717,46,34035,3032.8834647237927
718,47,34035,3086.5174288212947
719,48,34035,3135.126248489167
720,49,34035,3178.902912297376
721,50,34035,3218.079143473425
722,51,34035,3252.9172909406548
723,52,34035,3283.7023406570975
724,53,34035,3310.734271770504
725,54,34035,3334.320945049826
726,55,34035,3354.771670429474
727,56,34035,3372.39155864095
728,1,34037,4.827922029969721
729,2,34037,6.069516511371793
730,3,34037,7.5852297813402245
731,4,34037,9.423548179448673
732,5,34037,11.63863532232778
733,6,34037,14.29035310394939
734,7,34037,17.444124337901915
735,8,34037,21.17061018891473
736,9,34037,25.545178152136803
737,10,34037,30.64714065311873
738,11,34037,36.55875043648497
739,12,34037,43.363946765817985
740,13,34037,51.14685593543129
741,14,34037,59.99006043546445
742,15,34037,69.9726629264747
743,16,34037,81.16818345902213
744,17,34037,93.6423405046491
745,18,34037,107.45077765797132
746,19,34037,122.63680759716523
747,20,34037,139.22925232962248
748,21,34037,157.24046323462298
749,22,34037,176.66460538685126
750,23,34037,197.47628770186083
751,24,34037,219.62961338535243
752,25,34037,243.05771402240927
753,26,34037,267.6728156901381
754,27,34037,293.3668672472925
755,28,34037,320.01274020980924
756,29,34037,347.46598732104565
757,30,34037,375.56712417353793
758,31,34037,404.14437621778507
759,32,34037,433.0168133896001
760,33,34037,461.99777751414075
761,34,34037,490.89849456637046
762,35,34037,519.5317555338753
763,36,34037,547.7155465206812
764,37,34037,575.2765110305437
765,38,34037,602.0531349414348
766,39,34037,627.8985570911696
767,40,34037,652.6829249250404
768,41,34037,676.295234373736
769,42,34037,698.6446149381991
770,43,34037,719.6610436767908
771,44,34037,739.2954942311653
772,45,34037,757.5195480706747
773,46,34037,774.3245137962385
774,47,34037,789.7201158288115
775,48,34037,803.7328255485388
776,49,34037,816.403915630993
777,50,34037,827.7873218797702
778,51,34037,837.9473964489824
779,52,34037,846.9566323589023
780,53,34037,854.8934321713988
781,54,34037,861.839984262274
782,55,34037,867.8802990224053
783,56,34037,873.0984452690071
784,1,34039,37.231740935818074
785,2,34039,49.12124594133542
786,3,34039,64.30151208897387
787,4,34039,83.51848690549942
788,5,34039,107.63867443108427
789,6,34039,137.65561070785873
790,7,34039,174.6931454091342
791,8,34039,220.0045792041077
792,9,34039,274.96671034589355
793,10,34039,341.06791121303144
794,11,34039,419.88949580013167
795,12,34039,513.0798581655245
796,13,34039,622.3211599671325
797,14,34039,749.2887162910107
798,15,34039,895.6036595702963
799,16,34039,1062.7799306541938
800,17,34039,1252.167126310719
801,18,34039,1464.8911904265033
802,19,34039,1701.795335323011
803,20,34039,1963.3838827859827
804,21,34039,2249.771887134793
805,22,34039,2560.643416599534
806,23,34039,2895.2212054915963
807,24,34039,3252.2500413624684
808,25,34039,3629.995725765868
809,26,34039,4026.260766278175
810,27,34039,4438.41715701293
811,28,34039,4863.455732846089
812,29,34039,5298.050695381178
813,30,34039,5738.637066940108
814,31,34039,6181.498092338729
815,32,34039,6622.859030665599
816,33,34039,7058.983403712044
817,34,34039,7486.267622402176
818,35,34039,7901.33000856098
819,36,34039,8301.090559353854
820,37,34039,8682.838340821696
821,38,34039,9044.284104875296
822,39,34039,9383.596548981577
823,40,34039,9699.421520616592
824,41,34039,9990.884348514335
825,42,34039,10257.576302128926
826,43,34039,10499.52688961579
827,44,34039,10717.164264434303
828,45,34039,10911.266396489169
829,46,34039,11082.90586533327
830,47,34039,11233.391154373221
831,48,34039,11364.207182887123
832,49,34039,11476.957533644047
833,50,34039,11573.31045149732
834,51,34039,11654.95023938792
835,52,34039,11723.535199685362
836,53,34039,11780.662794809046
837,54,34039,11827.842260587573
838,55,34039,11866.47452115945
839,56,34039,11897.83894036126
840,1,36001,60.53415583095415
841,2,36001,65.56150302984508
842,3,36001,70.94574811307149
843,4,36001,76.70674656926967
844,5,36001,82.86500195958665
845,6,36001,89.44165045492574
846,7,36001,96.45844182065872
847,8,36001,103.93771669914788
848,9,36001,111.90238005203872
849,10,36001,120.37587063769327
850,11,36001,129.38212641423203
851,12,36001,138.9455457755422
852,13,36001,149.09094454617681
853,14,36001,159.84350868135013
854,15,36001,171.22874264013848
855,16,36001,183.2724134234572
856,17,36001,196.00049029332462
857,18,36001,209.43908021622792
858,19,36001,223.61435910095463
859,20,36001,238.55249892988778
860,21,36001,254.27959091234865
861,22,36001,270.8215648189028
862,23,36001,288.2041046864415
863,24,36001,306.4525611150999
864,25,36001,325.5918604094421
865,26,36001,345.6464108476167
866,27,36001,366.6400063930712
867,28,36001,388.5957281937029
868,29,36001,411.5358442427234
869,30,36001,435.48170760373307
870,31,36001,460.45365362933876
871,32,36001,486.4708966277206
872,33,36001,513.5514264547023
873,34,36001,541.711905529764
874,35,36001,570.9675667928126
875,36,36001,601.3321131341794
876,37,36001,632.8176188429646
877,38,36001,665.4344336283152
878,39,36001,699.191089774294
879,40,36001,734.0942129914914
880,41,36001,770.1484375273142
881,42,36001,807.3563260918103
882,43,36001,845.7182951468931
883,44,36001,885.2325460937991
884,45,36001,925.895002876578
885,46,36001,967.6992564983266
886,47,36001,1010.6365169217987
887,48,36001,1054.6955727970249
888,49,36001,1099.8627594257543
889,50,36001,1146.1219353360677
890,51,36001,1193.454467800522
891,52,36001,1241.8392275879708
892,53,36001,1291.2525931929358
893,54,36001,1341.6684647374286
894,55,36001,1393.0582876886992
895,56,36001,1445.391086482898
896,1,36003,0.25344789906560933
897,2,36003,0.33973036644155885
898,3,36003,0.450499990085274
899,4,36003,0.5910156457604532
900,5,36003,0.7671461829549633
901,6,36003,0.985293822397087
902,7,36003,1.2522698643472148
903,8,36003,1.5751192599586368
904,9,36003,1.9608938174741555
905,10,36003,2.4163777939343474
906,11,36003,2.9477741154418986
907,12,36003,3.560364116274106
908,13,36003,4.258158040984333
909,14,36003,5.043557116235223
910,15,36003,5.917050277569379
911,16,36003,6.876969205900738
912,17,36003,7.919323896328642
913,18,36003,9.037737441700331
914,19,36003,10.223493181963535
915,20,36003,11.465700197898514
916,21,36003,12.75157487764853
917,22,36003,14.066827682506032
918,23,36003,15.396136096838493
919,24,36003,16.723677871482387
920,25,36003,18.033693762593856
921,26,36003,19.31104654031197
922,27,36003,20.541743349548486
923,28,36003,21.713391516207523
924,29,36003,22.815563289346446
925,30,36003,23.84005223273405
926,31,36003,24.781012294644515
927,32,36003,25.634979177014507
928,33,36003,26.400781693666797
929,34,36003,27.079357656585614
930,35,36003,27.673493939936236
931,36,36003,28.187513444776467
932,37,36003,28.626932657927973
